id,q1,q2,q3_1,q3_2,q3_3,q4_1,q4_2,q4_3,q5_1,q5_2,q5_3,q6,q7,q8_1,q8_2,q8_3,q8_4,q9,q10,sex,age,area,job,inc,edu,wt
325.0,국민 통합,대체로 관심이 있다,통합,공정,상생,출산율 제고와 양육 문제,일자리 창출 등 경제 활성화,사회 불공정 타파,고령화 저출산 문제 해결,경제 양극화 해소,신성장동력 첨단기술 육성,없다,,그렇다,보통,그렇지 않다,그렇다,중위,중도,남자,63.0,세종,무직/실업상태,200만원~300만원 미만,대학교 (4년제) 졸업,0.944
326.0,국민 통합,대체로 관심이 있다,통합,혁신,공정,정치 제도 개혁,사회갈등 해소를 위한 국민 통합,부정부패 척결,경제 양극화 해소,정치적 갈등 해소방안 마련,"차별, 혐오 등 사회 불평등 해소",없다,없음/무응답/기억안남,보통,보통,보통,보통,중하위,매우 진보,남자,55.0,부산,자영업주(9인이하 고용),400만원~500만원 미만,"대학(2,3년제) 졸업",0.654
327.0,국가 비전 제시,매우 관심이 있다,회복,통합,공정,출산율 제고와 양육 문제,물가 및 서민 생활 안정,지역 균형 발전,경제 양극화 해소,지역 균형 발전,신규 일자리 창출,문재인(19대),한번도 경험하지 못한 나라를 만들겠다,보통,그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,중위,보수,남자,17.0,경기,학생,200만원~300만원 미만,고등학교 재학,0.74
328.0,국민 통합,대체로 관심이 있다,통합,공정,정의,사회갈등 해소를 위한 국민 통합,사회 불공정 타파,부정부패 척결,"차별, 혐오 등 사회 불평등 해소",한반도 평화와 통일 프로세스 구축,지역 균형 발전,김대중(15대),미래로 가자,보통,보통,그렇지 않다,보통,중위,중도,남자,66.0,경기,무직/실업상태,600만원~700만원 미만,대학교 (4년제) 졸업,1.143
329.0,국민 통합,대체로 관심이 있다,공정,통합,회복,물가 및 서민 생활 안정,부동산 안정,부정부패 척결,고령화 저출산 문제 해결,한류 문화 활성화,"차별, 혐오 등 사회 불평등 해소",노무현(16대),사람사는 세상 만들기 입니다,그렇지 않다,보통,보통,그렇지 않다,하위,진보,남자,53.0,서울,판매직,100만원~200만원 미만,고등학교 졸업,0.905
330.0,공약 실천 방안 마련,대체로 관심이 있다,공정,혁신,통합,물가 및 서민 생활 안정,정치 제도 개혁,부동산 안정,경제 양극화 해소,고령화 저출산 문제 해결,"차별, 혐오 등 사회 불평등 해소",문재인(19대),국민 모두의 대통령,보통,보통,그렇지 않다,보통,중위,진보,남자,43.0,경기,"관리직(기업체 부장이상 임원,고급공무원)",600만원~700만원 미만,대학원 졸업,0.784
332.0,국가 비전 제시,별로 관심이 없다,통합,혁신,회복,정치 제도 개혁,부동산 안정,지역 균형 발전,고령화 저출산 문제 해결,신규 일자리 창출,정치적 갈등 해소방안 마련,이승만(1~3대),for the people of trade name on the Korean.,매우 그렇다,그렇다,그렇다,그렇지 않다,하위,중도,남자,38.0,서울,기술/기능직,100만원~200만원 미만,"대학(2,3년제) 졸업",1.059
333.0,공약 실천 방안 마련,매우 관심이 있다,통합,공정,인권,사회갈등 해소를 위한 국민 통합,물가 및 서민 생활 안정,출산율 제고와 양육 문제,고령화 저출산 문제 해결,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,노무현(16대),떳떳하고 자랑스런 대한민국 국민으로서 세계로 향하는 긍지를 갖자,그렇다,그렇다,그렇지 않다,보통,중위,진보,남자,61.0,충북,전문직(준전문직 포함),500만원~600만원 미만,대학교 (4년제) 졸업,0.944
334.0,국가 비전 제시,매우 관심이 있다,상생,평화,통합,지역 균형 발전,사회갈등 해소를 위한 국민 통합,국제외교 및 남북관계 긴장 완화,지역 균형 발전,경제 양극화 해소,한반도 평화와 통일 프로세스 구축,노무현(16대),"동북아 시대에 번영의 공동체를 이룩하고, 이를 통해 세계의 번영에 이바지해야 한다.",그렇다,그렇다,그렇다,그렇다,중상위,매우 진보,남자,50.0,대전,기타,500만원~600만원 미만,고등학교 졸업,1.333
335.0,각종 의혹 해소,대체로 관심이 있다,혁신,공정,정의,부정부패 척결,정치 제도 개혁,의료 등 복지 향상,고령화 저출산 문제 해결,정치적 갈등 해소방안 마련,신규 일자리 창출,없다,없음/무응답/기억안남,보통,보통,그렇지 않다,그렇지 않다,중하위,보수,남자,65.0,서울,자영업주(9인이하 고용),700만원~800만원 미만,"대학(2,3년제) 졸업",1.35
336.0,국가 비전 제시,대체로 관심이 있다,공정,정의,통합,사회갈등 해소를 위한 국민 통합,사회 불공정 타파,부동산 안정,신성장동력 첨단기술 육성,"차별, 혐오 등 사회 불평등 해소",고령화 저출산 문제 해결,노무현(16대),검찰개혁,그렇다,보통,그렇지 않다,보통,중위,중도,여자,60.0,경남,기타,500만원~600만원 미만,"대학(2,3년제) 졸업",1.034
337.0,국민 통합,대체로 관심이 있다,혁신,상생,안전,의료 등 복지 향상,물가 및 서민 생활 안정,지역 균형 발전,신규 일자리 창출,"차별, 혐오 등 사회 불평등 해소",정치적 갈등 해소방안 마련,없다,기억은 잘 안나용,보통,보통,보통,보통,중하위,중도,남자,29.0,충북,생산직,200만원~300만원 미만,고등학교 졸업,1.0
338.0,각종 의혹 해소,매우 관심이 있다,혁신,인권,안전,부동산 안정,물가 및 서민 생활 안정,출산율 제고와 양육 문제,고령화 저출산 문제 해결,신성장동력 첨단기술 육성,지역 균형 발전,노무현(16대),"저는 한반도 평화증진과 공동번영을 목표로 하는 평화번영정책을, 몇가지 원칙을 가지고 추진해 나가겠습니다.첫째, 모든 현안은 대화를 통해 풀도록 하겠습니다.둘째, 상호신뢰를 우선하고 호혜주의를 실천해 나가겠습니다.셋째, 남북 당사자 원칙에 기초해 원활한 국제협력을 추구하겠습니다.넷째, 대내외적 투명성을 높이고 국민참여를 확대하며 초당적 협력을 얻겠습니다. 국민과 함께하는 평화번영정책이 되도록 하겠습니다.",보통,그렇지 않다,보통,그렇지 않다,중위,중도,여자,64.0,광주,전업 주부,300만원~400만원 미만,대학원 졸업,0.852
339.0,각종 의혹 해소,대체로 관심이 있다,정의,상생,통합,물가 및 서민 생활 안정,사회 불공정 타파,부정부패 척결,경제 양극화 해소,신규 일자리 창출,한반도 평화와 통일 프로세스 구축,문재인(19대),구시대의 잘못된 관행과 과감히 결별하겠습니다,그렇지 않다,보통,그렇지 않다,그렇지 않다,중위,중도,여자,46.0,대구,전문직(준전문직 포함),600만원~700만원 미만,대학교 (4년제) 졸업,0.643
340.0,국민 통합,전혀 관심이 없다,통합,공정,정의,부정부패 척결,정치 제도 개혁,무응답,경제 양극화 해소,정치적 갈등 해소방안 마련,무응답,박정희(5~9대),발전되고 성숙한 미래를 위해 열심히 일하자는 내용,전혀 그렇지 않다,그렇다,그렇지 않다,전혀 그렇지 않다,하위,중도,남자,67.0,충북,기타,100만원 미만,대학교 (4년제) 졸업,0.944
341.0,공약 실천 방안 마련,대체로 관심이 있다,통합,공정,정의,사회 불공정 타파,사회갈등 해소를 위한 국민 통합,부동산 안정,"차별, 혐오 등 사회 불평등 해소",정치적 갈등 해소방안 마련,경제 양극화 해소,없다,,보통,그렇지 않다,그렇지 않다,그렇지 않다,중하위,중도,여자,27.0,경기,"사무직(회사원, 일반공무원 등)",600만원~700만원 미만,대학교 (4년제) 졸업,1.133
342.0,각종 의혹 해소,매우 관심이 있다,공정,정의,회복,정치 제도 개혁,부정부패 척결,일자리 창출 등 경제 활성화,신성장동력 첨단기술 육성,정치적 갈등 해소방안 마련,지역 균형 발전,없다,,보통,그렇다,그렇다,그렇다,중위,보수,남자,58.0,경북,"관리직(기업체 부장이상 임원,고급공무원)",400만원~500만원 미만,대학원 졸업,0.786
343.0,공약 실천 방안 마련,대체로 관심이 있다,회복,인권,통합,의료 등 복지 향상,일자리 창출 등 경제 활성화,입시 제도 등 교육 개혁,신규 일자리 창출,창의적 인재 육성을 위한 교육 개혁,"차별, 혐오 등 사회 불평등 해소",없다,,보통,보통,그렇지 않다,그렇지 않다,중위,잘 모름,여자,19.0,강원,학생,모름,대학교 (4년제) 재학,1.133
344.0,국가 비전 제시,대체로 관심이 있다,회복,인권,공정,부동산 안정,사회 불공정 타파,부정부패 척결,신규 일자리 창출,지역 균형 발전,경제 양극화 해소,없다,없음/무응답/기억안남,그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,중위,중도,여자,46.0,서울,자영업주(9인이하 고용),400만원~500만원 미만,대학교 (4년제) 졸업,1.0
345.0,국가 비전 제시,매우 관심이 있다,통합,상생,공정,일자리 창출 등 경제 활성화,사회갈등 해소를 위한 국민 통합,물가 및 서민 생활 안정,창의적 인재 육성을 위한 교육 개혁,경제 양극화 해소,한반도 평화와 통일 프로세스 구축,노무현(16대),국민과 함께 하는 민주주의더불어 사는 균형발전사회우리는 마음만 합치면 기적을 이루는 국민입니다.,그렇지 않다,보통,그렇지 않다,그렇지 않다,중위,진보,여자,47.0,경남,"사무직(회사원, 일반공무원 등)",500만원~600만원 미만,대학교 (4년제) 졸업,1.231
346.0,국가 비전 제시,별로 관심이 없다,혁신,상생,정의,일자리 창출 등 경제 활성화,입시 제도 등 교육 개혁,사회 불공정 타파,신규 일자리 창출,신성장동력 첨단기술 육성,"차별, 혐오 등 사회 불평등 해소",박정희(5~9대),경제개발 5개년 계획,보통,그렇지 않다,그렇지 않다,보통,중하위,보수,남자,64.0,경기,자영업주(9인이하 고용),400만원~500만원 미만,"대학(2,3년제) 졸업",1.143
347.0,국민 통합,대체로 관심이 있다,통합,안전,혁신,사회갈등 해소를 위한 국민 통합,물가 및 서민 생활 안정,사회 불공정 타파,"차별, 혐오 등 사회 불평등 해소",한반도 평화와 통일 프로세스 구축,창의적 인재 육성을 위한 교육 개혁,문재인(19대),기회는 평등하게과정은 공정하게결과는 정의롭게,보통,보통,그렇지 않다,보통,중위,중도,남자,44.0,서울,"사무직(회사원, 일반공무원 등)",300만원~400만원 미만,대학교 (4년제) 졸업,1.118
348.0,국민 통합,대체로 관심이 있다,회복,통합,공정,일자리 창출 등 경제 활성화,출산율 제고와 양육 문제,지역 균형 발전,지역 균형 발전,고령화 저출산 문제 해결,"차별, 혐오 등 사회 불평등 해소",없다,없음/무응답/기억안남,그렇다,그렇다,그렇다,보통,중위,중도,남자,19.0,대구,학생,600만원~700만원 미만,대학교 (4년제) 재학,1.111
349.0,국민 통합,매우 관심이 있다,통합,공정,인권,부정부패 척결,의료 등 복지 향상,일자리 창출 등 경제 활성화,신규 일자리 창출,고령화 저출산 문제 해결,한반도 평화와 통일 프로세스 구축,박정희(5~9대),"시급한 민생 문제의 해결, 군사력, 유엔과 자유우방과의 유대를 공고히 하는 것",그렇다,그렇다,전혀 그렇지 않다,그렇다,중상위,중도,여자,64.0,경기,전문직(준전문직 포함),600만원~700만원 미만,대학원 졸업,1.019
350.0,각종 의혹 해소,별로 관심이 없다,회복,혁신,안전,정치 제도 개혁,일자리 창출 등 경제 활성화,의료 등 복지 향상,정치적 갈등 해소방안 마련,창의적 인재 육성을 위한 교육 개혁,경제 양극화 해소,박근혜(18대),저의 삶은 대한민국이었다.,그렇다,그렇다,그렇다,그렇다,중하위,보수,여자,50.0,경기,전문직(준전문직 포함),100만원~200만원 미만,대학원 졸업,0.975
351.0,공약 실천 방안 마련,전혀 관심이 없다,안전,공정,상생,부정부패 척결,일자리 창출 등 경제 활성화,물가 및 서민 생활 안정,"차별, 혐오 등 사회 불평등 해소",신성장동력 첨단기술 육성,경제 양극화 해소,없다,,보통,보통,보통,그렇지 않다,중위,보수,여자,34.0,경기,"사무직(회사원, 일반공무원 등)",700만원~800만원 미만,대학교 (4년제) 졸업,1.292
352.0,공약 실천 방안 마련,대체로 관심이 있다,통합,평화,상생,사회갈등 해소를 위한 국민 통합,일자리 창출 등 경제 활성화,물가 및 서민 생활 안정,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,한반도 평화와 통일 프로세스 구축,노무현(16대),"국민통합, 보수와 진보의 갈등 종결",그렇다,그렇다,보통,그렇다,중상위,진보,남자,41.0,세종,"사무직(회사원, 일반공무원 등)",400만원~500만원 미만,대학원 졸업,1.2
353.0,공약 실천 방안 마련,대체로 관심이 있다,혁신,공정,상생,부정부패 척결,정치 제도 개혁,부동산 안정,신규 일자리 창출,정치적 갈등 해소방안 마련,지역 균형 발전,노무현(16대),평화의 공동체,그렇다,보통,그렇지 않다,그렇지 않다,중위,중도,남자,33.0,경남,기술/기능직,300만원~400만원 미만,대학교 (4년제) 졸업,0.765
